country,sector,year,cfs
BE,Battery charging,2023,0.3313693184881401
BE,Battery charging,2030,0.2562332424045304
BE,Battery charging,2035,0.2562332424045304
BE,Battery charging,2040,0.2313747620854751
BE,Battery charging,2045,0.2180800604325585
BE,Battery charging,2050,0.2063774639822505
BE,Biomass CHP,2023,0.721814937057234
BE,Biomass CHP,2030,0.3774393842109267
BE,Biomass CHP,2035,0.3774393842109267
BE,Biomass CHP,2040,0.2531304149443604
BE,Biomass CHP,2045,0.0332313048497577
BE,Biomass CHP,2050,0.0287945959819562
BE,Biomass CHP CC,2023,0.7633228124920962
BE,Biomass CHP CC,2030,0.159717069854033
BE,Biomass CHP CC,2035,0.159717069854033
BE,Biomass CHP CC,2040,0.1383812238189012
BE,Biomass CHP CC,2045,0.1669343270795523
BE,Biomass CHP CC,2050,0.1449068408014006
BE,Central heat production,2023,0.2873654221833763
BE,Central heat production,2030,0.529828423045356
BE,Central heat production,2035,0.529828423045356
BE,Central heat production,2040,0.4771675861656029
BE,Central heat production,2045,0.4255190930813118
BE,Central heat production,2050,0.4150497978749848
BE,Compression losses,2023,0.4051001437909443
BE,Compression losses,2030,0.2755679446192777
BE,Compression losses,2035,0.2755679446192777
BE,Compression losses,2040,0.2685474964166107
BE,Compression losses,2045,0.1566242659969244
BE,Compression losses,2050,0.0634309051225065
BE,Decentral heat production,2023,0.5033576663935138
BE,Decentral heat production,2030,0.5515345336791444
BE,Decentral heat production,2035,0.5515345336791444
BE,Decentral heat production,2040,0.5387324369726099
BE,Decentral heat production,2045,0.4751491901114726
BE,Decentral heat production,2050,0.4536239395431543
BE,Direct Air Carbon Capture,2030,0.1719203216587435
BE,Direct Air Carbon Capture,2035,0.1719203216587435
BE,Direct Air Carbon Capture,2040,0.1154180523338116
BE,Direct Air Carbon Capture,2045,0.3251612802247427
BE,Direct Air Carbon Capture,2050,0.5104790058571174
BE,Fuel Cell,2030,0.2444012077268151
BE,Fuel Cell,2035,0.2444012077268151
BE,Fuel Cell,2040,0.1993467690337053
BE,Fuel Cell,2045,0.220064034678386
BE,Fuel Cell,2050,0.1703631498256247
BE,Gas,2023,0.2321479535400281
BE,Gas,2030,0.2092571948710813
BE,Gas,2035,0.2092571948710813
BE,Gas,2040,0.2196558073283495
BE,Gas,2045,0.1429530435081691
BE,Gas,2050,0.0652619040393918
BE,Gas CC,2030,0.1945904297229201
BE,Gas CC,2035,0.1945904297229201
BE,Gas CC,2040,0.2141920998381522
BE,Gas CC,2045,0.2053683850319747
BE,Gas CC,2050,0.1059831045393849
BE,Gas CHP,2023,0.4683744787426288
BE,Gas CHP,2030,0.1679471097702876
BE,Gas CHP,2035,0.1679471097702876
BE,Gas CHP,2040,0.1490112972775816
BE,Gas CHP,2045,0.0669530590475862
BE,Gas CHP,2050,0.0425684041159403
BE,Gas CHP CC,2023,0.6893717144004424
BE,Gas CHP CC,2030,0.3330711064962133
BE,Gas CHP CC,2035,0.3330711064962133
BE,Gas CHP CC,2040,0.3741415713897532
BE,Gas CHP CC,2045,0.3649225269644995
BE,Gas CHP CC,2050,0.2010899572143635
BE,Hydroelectricity,2023,0.3118076515166585
BE,Hydroelectricity,2030,0.3612677021936628
BE,Hydroelectricity,2035,0.3612677021936628
BE,Hydroelectricity,2040,0.3697613845234085
BE,Hydroelectricity,2045,0.3671158956292677
BE,Hydroelectricity,2050,0.3504414116624499
BE,Hydrogen production,2023,0.0779283071226529
BE,Hydrogen production,2030,0.4482855905762551
BE,Hydrogen production,2035,0.4482855905762551
BE,Hydrogen production,2040,0.5028122344275903
BE,Hydrogen production,2045,0.5261357658015664
BE,Hydrogen production,2050,0.6609499922091503
BE,Hydrogen turbines,2030,0.0913652321469621
BE,Hydrogen turbines,2035,0.0913652321469621
BE,Hydrogen turbines,2040,0.1077140964724633
BE,Hydrogen turbines,2045,0.129427774718244
BE,Hydrogen turbines,2050,0.0949764750132627
BE,Methanol production,2023,0.9704221938163556
BE,Methanol production,2030,0.9620419103004422
BE,Methanol production,2035,0.9620419103004422
BE,Methanol production,2040,0.7318726473855343
BE,Methanol production,2045,0.7149227112196332
BE,Methanol production,2050,0.732040320790223
BE,Micro gas CHP,2030,0.5320710908951225
BE,Micro gas CHP,2035,0.5320710908951225
BE,Micro gas CHP,2040,0.5191400916622995
BE,Micro gas CHP,2045,0.4059231467716976
BE,Micro gas CHP,2050,0.2857883276396901
BE,Offwind,2023,0.5191343060794202
BE,Offwind,2030,0.5324507977439684
BE,Offwind,2035,0.5324507977439684
BE,Offwind,2040,0.532431790337745
BE,Offwind,2045,0.5319532467742233
BE,Offwind,2050,0.5320551402885024
BE,Onwind,2023,0.2948873411804313
BE,Onwind,2030,0.306559513537147
BE,Onwind,2035,0.306559513537147
BE,Onwind,2040,0.3062182233310421
BE,Onwind,2045,0.3072060720701985
BE,Onwind,2050,0.2895208898359901
BE,Solar,2023,0.109993568789777
BE,Solar,2030,0.1089688967454254
BE,Solar,2035,0.1089688967454254
BE,Solar,2040,0.1064699912423039
BE,Solar,2045,0.1037283116614423
BE,Solar,2050,0.1031625061524661
BE,Transport,2023,0.0600822585955181
BE,Transport,2030,0.0600822582654014
BE,Transport,2035,0.0600822582654014
BE,Transport,2040,0.0600822582653826
BE,Transport,2045,0.0600822582652456
BE,Transport,2050,0.0600822582652031
BG,Ammonia production,2023,0.8582427868392939
BG,Ammonia production,2030,0.2265777276362739
BG,Ammonia production,2035,0.2265777276362739
BG,Ammonia production,2040,0.1907117568485286
BG,Ammonia production,2045,0.0520392430902211
BG,Ammonia production,2050,0.1967322436405113
BG,Battery,2023,0.2966534456900476
BG,Battery,2030,0.2119057114246217
BG,Battery,2035,0.2119057114246217
BG,Battery,2040,0.2111630785147474
BG,Battery,2045,0.2162705705459754
BG,Battery,2050,0.2263367089089598
BG,Battery charging,2023,0.3122548865499934
BG,Battery charging,2030,0.2354507657622588
BG,Battery charging,2035,0.2354507657622588
BG,Battery charging,2040,0.2346256178673407
BG,Battery charging,2045,0.2403006162089317
BG,Battery charging,2050,0.2514852090347274
BG,Biomass CHP,2023,0.9981114516529708
BG,Biomass CHP,2030,0.5142848807675512
BG,Biomass CHP,2035,0.5142848807675512
BG,Biomass CHP,2040,0.4240506849765815
