country,sector,year,cfs
BG,Compression losses,2023,0.138608551422307
BG,Compression losses,2030,0.4052757640277656
BG,Compression losses,2035,0.3377113807343044
BG,Compression losses,2040,0.3452359116296071
BG,Compression losses,2045,0.1609682474011012
BG,Compression losses,2050,0.1664169777561482
BG,Decentral heat production,2023,0.4512251855147539
BG,Decentral heat production,2030,0.5956696111655166
BG,Decentral heat production,2035,0.5887115708990822
BG,Decentral heat production,2040,0.6102566572506856
BG,Decentral heat production,2045,0.59699160039013
BG,Decentral heat production,2050,0.5521488580129167
BG,Direct Air Carbon Capture,2030,0.2667824041083791
BG,Direct Air Carbon Capture,2035,0.1526813599276278
BG,Direct Air Carbon Capture,2040,0.0854707565117723
BG,Direct Air Carbon Capture,2045,0.2405185899031121
BG,Direct Air Carbon Capture,2050,0.3281814045716429
BG,Fuel Cell,2030,0.3337687679285759
BG,Fuel Cell,2035,0.1894802722909468
BG,Fuel Cell,2040,0.1034038394207004
BG,Fuel Cell,2045,0.0541527224204605
BG,Fuel Cell,2050,0.0648943031927096
BG,Gas,2023,0.2691010522844054
BG,Gas,2030,0.3757281036704107
BG,Gas,2035,0.2332353767809335
BG,Gas,2040,0.1874229897744077
BG,Gas,2045,0.1345990534277552
BG,Gas,2050,0.0587865990389777
BG,Gas CC,2030,0.3254257400318476
BG,Gas CC,2035,0.1713741856016865
BG,Gas CC,2040,0.1428463977737112
BG,Gas CC,2045,0.1423194070774241
BG,Gas CC,2050,0.0803255414622211
BG,Gas CHP,2023,0.4589574077104784
BG,Gas CHP,2030,0.1632066031394152
BG,Gas CHP,2035,0.0771157949312519
BG,Gas CHP,2040,0.0582475258690427
BG,Gas CHP,2045,0.0198895870780035
BG,Gas CHP,2050,0.0197821948345742
BG,Gas CHP CC,2023,0.6390406859710587
BG,Gas CHP CC,2030,0.3786286027690922
BG,Gas CHP CC,2035,0.1762035597621698
BG,Gas CHP CC,2040,0.1415217236952864
BG,Gas CHP CC,2045,0.1384819621402407
BG,Gas CHP CC,2050,0.0843783982272629
BG,Hydroelectricity,2023,0.1419170217431182
BG,Hydroelectricity,2030,0.2561586521739281
BG,Hydroelectricity,2035,0.2992536110064869
BG,Hydroelectricity,2040,0.3101946933945536
BG,Hydroelectricity,2045,0.3139506499452553
BG,Hydroelectricity,2050,0.308163256683037
BG,Hydrogen production,2023,0.0197536762115193
BG,Hydrogen production,2030,0.3068234667789768
BG,Hydrogen production,2035,0.413351429114792
